Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Virtual Chess 64,12,1998,6,103,0.06,0,0,0.0,209
Zoids: Legacy,9,2003,4,99,0.08,1301,1,4.45,26
Hot Wheels: World Race,9,2003,3,28,0.14,166,1,3.1,2413
Jumping Flash!,13,1995,2,3,0.3,0,0,0.0,592
PD Ultraman Battle Collection 64,12,1999,12,25,0.04,0,0,0.0,530
Aliens: Colonial Marines,5,2013,7,8,0.77,100,2,25.9,277
The Simpsons Game,4,2007,9,7,1.51,243,3,38.15,157
Petz: Horse Club,1,2008,6,5,0.21,923,1,0.0,205
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,8,1996,5,89,0.02,0,0,0.0,373
Kung Fu Chaos,14,2003,10,1,0.28,838,3,38.25,8993
Tiger Woods PGA Tour 10,17,2009,1,7,0.24,57,1,35.0,960
Ultimate Board Game Collection,1,2007,6,171,0.14,1004,1,0.0,205
3Xtreme,13,1999,9,43,0.9,0,0,0.0,149
Minna no DS Seminar: Kanpeki Eitango Ryoku,4,2006,6,273,0.06,0,0,0.0,493
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,17,2012,9,25,0.17,0,0,0.0,149
Tokimeki Memorial: Girl's Side,7,2002,11,14,0.08,0,0,0.0,3650
Gremlins,16,1983,9,10,0.46,0,0,0.0,149
Call of Duty 3,1,0,7,4,2.24,181,3,37.85,3
Imagine: Gymnast,4,2008,8,5,0.06,12,1,0.0,36
Super Famista 3,8,1994,1,25,0.39,0,0,0.0,24
Shining Force II,21,1993,12,8,0.19,0,0,0.0,530
EA Replay,17,2006,9,7,0.11,151,3,28.0,149
Rock Band 2,5,2008,6,7,2.2,58,3,50.15,3840
Monster 4x4: Masters of Metal,7,2003,3,5,0.28,12,1,28.15,10165
Quantum Break,15,2016,9,1,0.02,308,2,35.15,149
Monster Hunter Stories,11,2016,9,12,0.28,0,0,0.0,1591
Katamari Forever,6,2009,5,25,0.4,247,1,41.05,30
World War II Combat: Road To Berlin,14,2006,7,414,0.03,1341,2,0.6,260
Disney's Magical Quest Starring Mickey and Minnie,9,2002,9,0,0.22,0,0,0.0,179
Don Bradman Cricket 14,6,2014,1,331,0.01,1013,1,39.95,25
Minds and Mystery: 5 Game Pack,15,2014,9,536,0.01,0,0,0.0,149
LEGO The Hobbit,18,2014,9,19,0.27,182,4,37.9,149
X-Men Origins: Wolverine - Uncaged Edition,6,2009,9,4,0.74,0,0,0.0,104
FIFA Street,20,2005,1,7,0.06,0,0,0.0,960
TouchMaster 2,4,2008,5,39,0.89,197,1,38.0,430
Prey the Stars,4,2008,9,48,0.07,1339,1,33.0,157
Me & My Katamari,17,2005,5,25,0.23,0,0,0.0,371
Robotech: Invasion,7,2004,7,63,0.11,558,3,28.5,41
Dirge of Cerberus: Final Fantasy VII,7,2006,7,15,1.48,46,3,31.95,41
Lego Star Wars: The Force Awakens,11,2016,9,19,0.12,182,4,3.9,1591
Dream Chronicles,4,2010,11,74,0.02,1602,1,0.0,37
Divinity: Original Sin,18,2015,4,82,0.07,0,0,0.0,14
Blade Dancer: Lineage of Light,17,2006,4,10,0.06,1275,4,33.45,14
Kung Fu Panda,1,2008,9,4,0.91,432,4,38.35,113
Nintendogs + cats,11,2011,8,0,3.85,0,0,0.0,3332
Champions of Norrath,7,2004,4,75,1.28,321,3,46.7,56
Honeycomb Beat,4,2006,5,14,0.06,21,1,30.5,430
Curious George,9,2006,9,25,0.16,709,1,32.5,179
Super Power League 2,8,1994,1,68,0.33,0,0,0.0,24
Gran Turismo 4 Prologue,7,2003,3,3,1.41,0,0,0.0,10165
Wario Land 3,3,2000,2,0,2.2,0,0,0.0,963
NHL 15,6,2014,1,7,0.36,18,4,0.8,25
Fight Night Round 3,7,2006,10,7,1.56,252,3,46.05,120
Aeon Flux,14,2005,9,28,0.01,231,3,36.0,149
Code:Realize - Sousei no Himegimi,23,2014,11,323,0.1,0,0,0.0,812
Tales of Destiny II,13,2000,4,25,0.81,32,3,43.35,14
Rollin' Rascals,4,2009,5,70,0.04,1494,1,0.0,430
Phineas and Ferb: Across the 2nd Dimension,1,2011,9,32,0.57,560,4,42.15,113
Medal of Honor: Vanguard,1,2007,7,7,0.09,221,3,31.5,3
Polar Bowler,4,2008,1,232,0.02,531,1,0.0,50
Prison Break: The Conspiracy,6,2010,9,41,0.25,889,3,22.9,104
Sudeki,14,2004,4,1,0.19,342,2,40.2,14
Tank Beat,4,2006,12,162,0.02,1326,4,22.7,2740
Puppeteer,6,2013,2,16,0.26,233,4,44.25,3720
"Ni Hao, Kai-lan: Super Game Day",1,2009,6,2,0.19,749,1,4.25,205
NFL Quarterback Club 2000,12,1999,1,30,0.4,0,0,0.0,960
Germany's Next Topmodel 2011,4,2011,8,522,0.02,0,0,0.0,36
Dragon Ball: XenoVerse,5,2015,10,25,0.24,117,3,3.35,220
Dragon's Dogma Online,10,2015,4,12,0.08,0,0,0.0,856
Pinkalicious,4,2011,6,177,0.27,858,1,0.0,493
Tales of Berseria,10,2016,4,25,0.23,247,3,0.0,856
Theme Park,13,1994,8,7,0.57,0,0,0.0,784
Disney Princess,9,2003,2,28,1.47,206,1,0.0,636
The Incredible Hulk,7,2008,9,8,0.38,142,3,28.0,28
Tenchu San Portable,17,2009,9,227,0.01,0,0,0.0,149
Custom Robo V2,12,2000,10,0,0.39,0,0,0.0,8993
V-Rally 3,14,2003,3,10,0.02,480,1,38.0,592
King's Field II,13,1996,4,227,0.26,0,0,0.0,14
Happy Feet,20,2006,9,39,0.25,250,1,4.3,149
Black * Rock Shooter: The Game,17,2011,4,53,0.15,797,3,36.6,14
Cabela's Big Game Hunter: Hunting Party,5,2011,1,4,0.18,0,0,2.5,450
Gauntlet / Rampart,9,2005,6,84,0.03,1574,1,0.0,17
Burnout 3: Takedown,7,2004,3,7,2.68,139,3,51.05,10165
Cyber Troopers Virtual-On Marz,7,2003,10,8,0.04,0,0,0.0,120
Hitman (2016),18,2016,9,15,0.01,0,0,0.0,149
AMF Xtreme Bowling,7,2006,1,92,0.02,1586,1,17.1,379
Marvel Super Hero Squad: The Infinity Gauntlet,5,2010,9,28,0.15,166,4,30.65,220
Dynasty Warriors: Gundam 3,6,2010,9,48,0.54,605,3,32.75,104
Iron Phoenix,14,2005,10,8,0.02,1604,3,32.25,8993
Enduro,16,1982,6,114,0.87,0,0,0.0,209
Major League Baseball 2K6,7,2006,1,130,0.44,276,1,37.6,379
Final Fantasy IV: The Complete Collection,17,2011,4,15,0.56,594,4,42.25,14
Shrek Extra Large,20,2002,2,71,0.17,476,3,20.8,592
Puss in Boots,4,2011,9,28,0.1,428,1,0.0,157
Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,12,2000,4,120,0.37,0,0,0.0,14
NCAA Football 98,13,1997,1,7,0.7,0,0,0.0,960
Mad Dog McCree: Gunslinger Pack,1,2009,7,35,0.08,1303,3,18.0,3
Shin Sangoku Musou Online: Kamishou Ranbu,6,2010,9,48,0.03,0,0,0.0,104
Dead or Alive 5,6,2012,10,48,0.64,225,2,40.85,1498
Transformers: War for Cybertron -- Decepticons,4,2010,9,4,0.12,0,0,0.0,157
Pure Futbol,6,2010,1,5,0.24,861,1,26.75,25
The Croods: Prehistoric Party!,4,2013,6,58,0.07,0,0,0.0,493
NHL Hitz Pro,20,0,1,53,0.04,68,1,44.4,960
Radiant Historia,4,2010,4,91,0.29,355,4,47.0,12
Kirby: Planet Robobot,11,2016,9,0,0.93,34,1,44.85,1591
Avatar: The Last Airbender - Into the Inferno,7,2008,11,28,0.25,0,0,0.0,3650
Seek and Destroy,7,2002,3,97,1.06,372,3,35.9,10165
Hybrid Heaven,12,1999,4,14,0.25,0,0,0.0,14
Dungeon Travelers 2: The Royal Library & The Monster Seal,17,2013,4,315,0.08,0,0,0.0,14
Gallop Racer 2000,13,2000,1,48,0.12,0,0,0.0,960
Pet in TV,13,1997,12,3,0.4,0,0,0.0,530
Ryse: Son of Rome,18,2013,9,1,1.38,297,2,33.05,149
Colin McRae Rally 2005,14,2004,3,34,0.05,294,1,45.25,592
Playmobil Pirates,4,2009,9,51,0.08,1131,4,0.0,157
Disaster: Day of Crisis,1,2008,9,0,0.07,230,0,34.5,113
Ratatouille,17,2007,9,28,0.66,343,1,35.55,149
Thor: God of Thunder,11,2011,9,8,0.1,445,3,29.6,1591
Brothers in Arms: Hell's Highway,6,2008,7,5,0.93,100,2,42.0,73
PAC-MAN and the Ghostly Adventures,6,2013,2,25,0.08,1315,4,27.05,3720
Rango: The Video Game,1,2011,9,7,0.12,592,4,26.0,113
2014 FIFA World Cup Brazil,5,2014,1,7,0.42,35,1,39.2,450
Double Dragon Advance,9,2003,9,91,0.05,1106,3,41.7,179
Style Book: Cinnamoroll,4,2006,6,25,0.01,0,0,0.0,493
Just Dance 2016,6,2015,6,5,0.19,12,4,2.1,229
Klonoa Beach Volleyball,13,2002,1,25,0.06,0,0,0.0,960
Michael Jackson: The Experience,6,2011,6,5,0.52,52,4,37.2,229
The House of The Dead III,14,2002,7,8,0.39,719,2,39.65,260
MotorStorm: Pacific Rift,6,2008,3,3,1.35,84,3,45.0,2208
Strawberry Nauts,23,2016,11,53,0.01,0,0,0.0,812
Gaist Crusher God,11,2014,9,12,0.02,0,0,0.0,1591
The Idolmaster 2,5,2011,8,25,0.05,0,0,0.0,96
007: Quantum of Solace,4,2008,9,4,0.13,67,3,32.5,157
Jitsumei Jikkyou Keiba Dream Classic 2002,7,2002,1,25,0.02,0,0,0.0,379
Phantom Brave: We Meet Again,1,2009,4,131,0.13,579,3,41.55,65
Heavenly Guardian,1,2007,7,11,0.07,767,1,0.0,3
Littlest Pet Shop: Jungle,4,2008,8,7,0.59,22,1,0.0,36
LEGO Marvel Super Heroes,19,2013,9,19,0.74,182,4,45.0,149
Kurogane Kaikitan,23,2015,11,524,0.01,0,0,0.0,812
Dragon Quest VI: Maboroshi no Daichi,8,1995,4,24,3.19,0,0,0.0,57
Art of Fighting 3: The Path of the Warrior,27,1996,10,244,0.04,0,0,0.0,8993
Phantasy Star Online 2: Episode 3 Deluxe Package,23,2015,9,8,0.03,0,0,0.0,149
Soldier of Fortune: Payback,5,2007,7,4,0.2,974,2,27.8,277
Guitar Freaks,13,1999,8,14,0.24,0,0,0.0,784
Sakura-Sou no Pet na Kanojo,23,2013,11,274,0.01,0,0,0.0,812
Naruto: Uzumaki Chronicles 2,7,2006,9,25,0.58,267,3,29.45,28
Payday 2,6,2013,7,11,0.43,576,2,40.1,73
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,24,1995,6,8,0.12,0,0,0.0,209
Yu-Gi-Oh! Nightmare Troubadour (US sales),4,2005,9,14,0.15,0,0,0.0,157
Rayman 2: The Great Escape,13,2000,2,5,0.32,0,0,0.0,592
Final Fantasy VII,13,1997,4,3,9.72,14,3,50.6,14
D1 Professional Drift Grand Prix Series,7,2005,3,515,0.03,156,4,22.5,10165
Soul Nomad & the World Eaters,7,2007,4,48,0.28,0,0,0.0,56
Bujingai: The Forsaken City,7,2003,10,11,0.1,51,3,39.75,120
Mr. Driller: Drill Spirits,4,2004,5,0,0.14,32,1,39.45,430
Monopoly Streets,6,2010,6,7,0.39,22,1,35.05,229
Ben 10: Protector of Earth,17,2007,9,58,0.71,337,4,33.6,149
Game of Thrones (Telltale),5,2015,11,173,0.03,0,0,0.0,1717
All-Star Baseball 2004,14,2003,1,30,0.13,310,1,41.2,960
Torchlight,15,2009,4,271,0.07,1335,3,45.5,14
Psi-Ops: The Mindgate Conspiracy,14,2004,7,39,0.17,162,2,45.95,260
SpongeBob SquarePants: Revenge of the Flying Dutchman,9,2002,2,28,1.19,67,1,39.35,636
Chessmaster: The Art of Learning,17,2008,6,5,0.12,12,1,36.2,209
Titanfall,5,2014,7,7,1.36,66,2,44.45,277
Mercury Meltdown Revolution,1,2007,9,153,0.17,842,1,42.2,113
Hands On! Tangrams,4,2009,5,215,0.02,0,0,0.0,430
Pokemon Mystery Dungeon: Red/Blue Rescue Team,9,2005,4,0,2.06,0,0,0.0,26
99 no Namida,4,2008,11,25,0.04,0,0,0.0,37
Kaleidoeve,23,2015,11,551,0.02,0,0,0.0,812
Idol Janshi Suchie-Pai IV,7,2007,6,163,0.01,0,0,0.0,78
Arc the Lad,13,1995,4,3,1.11,0,0,0.0,14
Yuugen Gaisha Brave Company,11,2011,12,25,0.06,0,0,0.0,10458
Stolen Song,13,1998,11,3,0.12,0,0,0.0,812
WinBack: Covert Operations,7,2000,7,162,0.29,188,3,36.85,41
Major League Baseball 2K5,7,2005,1,2,1.48,276,1,44.7,379
The Legend of Heroes: Trails in the Sky First Chapter,23,2015,4,154,0.07,0,0,0.0,14
Karaoke Revolution Presents American Idol Encore,1,2008,6,14,0.45,281,1,3.9,205
Star Trek: The Game,6,2013,9,25,0.24,0,0,0.0,104
Simple 1500 Series Vol. 1: The Mahjong,13,1998,6,58,1.06,0,0,0.0,209
Line Rider 2: Unbound,1,2008,5,41,0.02,885,1,34.2,58
Spy Hunter,7,2001,3,39,1.67,251,3,45.9,10165
Pro Yakyuu Team o Tsukurou! 2,4,2009,1,8,0.11,0,0,0.0,50
Animal Crossing: New Leaf,11,2012,8,0,9.16,0,1,48.35,3332
Smurf: Rescue In Gargamel's Castle,16,1981,9,69,0.59,0,0,0.0,149
EA Sports MMA,6,2010,10,7,0.37,57,3,41.95,1498
World Series of Poker,7,2005,6,4,0.47,242,4,27.1,78
Devil May Cry 4,15,2008,9,12,0.04,48,2,43.25,149
Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,17,2009,11,48,0.02,0,0,0.0,812
ZhuZhu Puppies,4,2011,8,4,0.17,242,1,0.0,36
Virtua Tennis 4,6,2011,1,8,0.44,180,1,37.8,25
NASCAR Unleashed,6,2011,3,4,0.1,717,1,0.0,2208
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",4,2009,1,14,0.06,0,0,0.0,50
Beyond Oasis,21,1993,4,8,0.05,0,0,0.0,14
Super Meat Boy: Ultra Edition!,15,2011,2,53,0.03,0,0,0.0,592
The Last Airbender,1,2010,9,28,0.21,166,3,29.8,113
Spider-Man: Edge of Time,5,2011,9,4,0.25,185,3,31.9,220
Harry Potter and the Half-Blood Prince,17,2009,9,7,0.5,285,1,3.3,149
Devil Kings,7,2005,9,12,0.25,48,3,35.7,28
One Piece: Unlimited World Red,23,2014,9,25,0.13,722,3,37.4,149
Medieval Moves: Deadmund's Quest,6,2011,9,3,0.28,843,4,33.75,104
Super Scope 6,8,1991,7,0,1.65,0,0,0.0,8
Fable,5,2014,4,1,0.44,0,0,0.0,88
Contact,4,2006,4,70,0.1,537,4,40.6,12
Zwei!!,17,2008,4,251,0.02,0,0,0.0,14
Yoshi's Cookie,2,1992,5,0,1.12,0,0,0.0,693
Rayman 2: The Great Escape,12,1999,2,5,0.64,0,0,0.0,592
Blaze Union: Story to Reach the Future,17,2010,4,322,0.03,0,0,0.0,14
Duke Nukem Trilogy: Critical Mass,4,2011,7,41,0.04,0,0,0.0,148
Policenauts,29,1995,11,14,0.06,0,0,0.0,812
Metal Gear Solid 2: Sons of Liberty,7,2001,9,14,6.05,44,2,52.35,28
Shining Ark,17,2013,4,8,0.11,0,0,0.0,14
Jewel Quest Solitaire,4,2009,5,98,0.14,0,0,0.0,430
NHL 10,6,2009,1,7,0.57,35,4,47.95,25
DJ Max Fever,17,2009,6,354,0.11,1218,3,41.75,209
Super Dungeon Bros,10,2016,9,128,0.01,1687,4,22.15,661
Rango: The Video Game,4,2011,9,7,0.11,1220,1,27.5,157
Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,4,2010,12,0,0.27,0,0,0.0,2740
Marvel Trading Card Game,4,2007,6,14,0.12,112,3,32.95,493
Ninjatown,4,2008,12,81,0.13,1139,1,44.15,2740
Walt Disney Pictures Presents Enchanted,4,2007,2,32,0.05,0,0,0.0,4858
Persona 4: Golden,23,2012,4,91,1.12,355,2,51.1,14
Toushin Toshi,11,2014,4,489,0.03,0,0,0.0,167
Super Momotarou Dentetsu DX,8,1995,6,68,0.47,0,0,0.0,349
The Secret Saturdays: Beasts of the 5th Sun,17,2009,9,58,0.1,337,4,0.0,149
Go Vacation,1,2011,6,25,1.53,145,4,35.9,205
Metal Gear Solid: Snake Eater 3D,11,2012,9,14,0.38,45,2,42.9,1591
Godzilla: Destroy All Monsters Melee,14,0,10,53,0.12,38,3,38.9,8993
Fight Club,7,2004,10,23,0.18,224,2,20.2,120
GunGriffon,24,1995,8,8,0.19,0,0,0.0,784
Hatsune Miku and Future Stars: Project Mirai,11,2012,6,8,0.18,0,0,0.0,103
BlazBlue Central Fiction,6,2016,10,148,0.06,496,3,0.0,1498
No Man's Sky,10,2016,9,57,1.7,241,3,37.75,661
WWE SmackDown vs. RAW 2007,7,2006,10,28,2.58,156,3,44.3,120
SCORE International Baja 1000: The Official Game,6,2008,3,4,0.08,0,0,0.0,2208
Combat Mission: Shock Force,15,2007,12,310,0.03,1543,3,32.65,530
Shin Momotarou Densetsu,8,1993,4,68,0.32,0,0,0.0,57
F1 2014,6,2014,3,34,0.41,306,1,33.05,2208
ef - a fairy tale of the two.,7,2010,11,451,0.01,0,0,0.0,3650
E·O·E: Eve of Extinction,7,2002,10,21,0.1,156,3,32.1,120
Dementium: The Ward,4,2007,7,81,0.17,1042,2,39.95,148
Dr. Muto,20,2002,2,39,0.03,162,3,31.5,592
Midway's Greatest Arcade Hits,9,2001,6,39,0.25,162,1,24.0,17
EyeToy Play 2,7,2004,6,3,0.38,366,4,42.5,78
The Sims 4: Luxury Party Stuff,15,2015,8,7,0.02,89,3,2.65,784
Rapala Pro Bass Fishing 2010,4,2010,1,4,0.1,239,1,0.0,50
The X-Factor,5,2010,6,41,0.09,0,0,0.0,3840
FIFA Soccer 13,6,2012,9,7,8.16,22,1,47.3,104
Starshot: Space Circus Fever,12,1998,2,52,0.03,0,0,0.0,592
Monster Hunter Tri,11,2011,4,0,2.79,0,0,0.0,167
World of Warcraft: Mists of Pandaria,15,2012,4,4,1.82,41,3,43.4,14
Epic Mickey,1,2010,2,32,3.0,121,1,40.0,976
Just Cause 3,18,2015,9,15,0.9,214,2,39.0,149
Football Manager 2010,15,2009,1,8,0.07,271,1,48.0,960
Legends of Wrestling II,14,2002,10,30,0.13,310,3,31.0,8993
Super Bomberman 3,8,1994,5,68,0.7,0,0,0.0,373
Disney Sing It,7,2008,6,32,0.5,275,1,0.0,78
Tony Hawk's Proving Ground,6,2007,1,4,0.44,60,3,39.8,25
Kaidan Restaurant: Zoku! Shin Menu 100-Sen,4,2011,6,25,0.03,0,0,0.0,493
Minna no Joushiki Ryoku TV,1,2008,6,0,0.08,0,0,0.0,205
Boxing Fever,9,2001,1,28,0.08,945,1,38.0,106
Bakumatsu Rock: Ultra Soul,17,2014,6,214,0.01,0,0,0.0,209
Magician's Quest: Town of Magic,11,2012,8,14,0.21,0,0,0.0,3332
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,4,2011,9,28,0.1,0,0,0.0,157
Fantastic 4: Flame On,9,2005,9,4,0.28,0,0,0.0,179
Incredible Crisis,13,1999,9,103,0.08,786,3,43.75,149
Star Wars: The Force Unleashed II,4,2010,9,18,0.21,143,3,23.5,157
The BIGS,1,2007,1,2,0.37,273,1,36.55,6
Sailor Moon,8,1993,9,25,0.22,0,0,0.0,87
Kaitou Rousseau,4,2006,9,25,0.01,0,0,0.0,157
Onimusha Tactics,9,2003,12,12,0.08,48,3,36.35,259
Dragon Ball Z: Ultimate Tenkaichi,5,2011,10,25,0.54,256,3,30.4,220
Pac-Man World,13,1998,9,25,1.5,0,0,0.0,149
No More Heroes 2: Desperate Struggle,1,2010,9,70,0.39,537,2,46.4,113
Pirates of the Caribbean: At World's End,17,2007,9,32,0.42,103,3,34.0,149
Pure Pinball,14,2004,6,166,0.04,1445,1,38.25,209
Shining Soul,9,2002,4,10,0.14,1121,1,33.25,26
Disney Guilty Party,1,2010,6,32,0.45,668,1,43.0,205
Dream Girl Premier,11,2015,6,79,0.03,0,0,0.0,103
JASF: Jane's Advanced Strike Fighters,15,2011,8,41,0.04,1200,3,25.55,784
"Warhammer 40,000: Space Marine",6,2011,7,28,0.44,586,2,38.7,73
Mafia II,6,2010,9,2,1.49,264,2,41.35,104
You're in the Movies,5,2008,6,1,0.48,275,1,30.25,3840
Army Men: RTS,7,2002,12,76,0.11,93,3,34.0,286
Virtua Fighter 5,6,2007,10,8,1.08,219,3,46.2,1498
Monster Trux Arenas: Special Edition,1,2007,3,293,0.04,0,0,0.0,1392
James Bond 007: Blood Stone,4,2010,7,4,0.06,374,3,35.0,148
DoDonPachi Daifukkatsu: Black Label,5,2011,7,360,0.01,0,0,0.0,277
Winx Club: Quest for the Codex,4,2006,9,14,0.06,390,1,3.4,157
Need for Speed Carbon,7,2006,3,7,1.34,35,4,41.2,10165
Cake Mania: In The Mix!,1,2008,5,35,0.15,0,0,0.0,58
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,17,2012,4,130,0.04,0,0,0.0,14
Spelling Challenges and more!,17,2007,6,67,0.25,0,0,0.0,209
Farming 2017 - The Simulation,10,2016,8,578,0.01,0,0,0.0,370
Mega Man X2,8,1993,2,151,0.56,0,0,0.0,24
Sonic Advance,9,2001,2,8,2.24,125,1,47.55,636
Turbo: Super Stunt Squad,4,2013,1,58,0.03,709,1,0.0,50
Judge Dredd: Dredd Vs Death,7,2003,7,176,0.03,248,2,28.65,41
Dig Dug,16,1982,5,10,1.64,0,0,0.0,371
Get On Da Mic,7,2004,6,21,0.15,250,3,27.65,78
LEGO Star Wars III: The Clone Wars,5,2011,9,18,1.48,50,4,41.4,220
Tiny Tank,13,1998,9,3,0.34,0,0,0.0,149
NBA Live 2005,14,2004,1,7,0.9,35,1,46.3,960
Dave Mirra Freestyle BMX 2,14,2001,1,30,0.2,300,3,42.1,960
Daniel X: The Ultimate Power,4,2010,9,28,0.07,243,4,0.0,157
Surf's Up,20,2007,1,5,0.01,52,4,0.0,960
Superman: Shadow of Apokolips,20,2003,9,10,0.08,413,1,36.65,149
Hatsune Miku: Project Diva X,10,2016,6,8,0.05,180,3,42.7,53
The Italian Job,7,2003,3,21,0.23,342,3,30.65,10165
Bratz: Forever Diamondz,20,2006,11,28,0.21,281,1,0.0,812
Country Dance 2,1,2011,6,177,0.45,337,4,0.0,205
Super Sentai Battle: Ranger Cross,1,2011,9,25,0.08,0,0,0.0,113
Goldeneye 007: Reloaded,6,2011,7,4,0.78,103,3,39.15,73
Dynasty Warriors DS: Fighter's Battle,4,2007,9,48,0.07,393,4,28.0,157
Namco Museum Vol.3,13,1996,6,3,4.05,0,0,0.0,209
Tales of Symphonia,20,2003,4,0,1.1,32,3,47.25,14
Zatch Bell! Mamodo Fury,20,2005,10,25,0.04,0,0,0.0,8993
The Outfit,5,2006,9,28,0.25,586,2,38.75,220
Damnation,6,2009,7,34,0.09,1278,2,19.4,73
Yu-Gi-Oh! Duel Monsters,3,1998,12,14,1.61,0,0,0.0,1215
Rayman DS,4,2005,2,5,0.26,148,1,32.8,4858
Shonen Jump's One Piece: Grand Adventure,20,2006,10,25,0.04,0,0,0.0,8993
Jojo's Bizarre Adventure,13,1999,10,17,0.02,0,0,0.0,8993
You Don't Know Jack,13,1999,6,23,0.4,0,0,0.0,209
Big League Sports,5,2011,1,4,0.21,242,1,0.0,450
Teenage Mutant Ninja Turtles: Mutants in Manhattan,10,2016,9,4,0.09,289,3,24.75,661
Smart Bomb,17,2005,5,21,0.08,56,4,25.2,371
Etrian Odyssey 2 Untold: Knight of Fafnir,11,2014,4,91,0.1,0,0,0.0,167
Kingdom Hearts: Birth by Sleep - Final Mix,17,2011,4,15,0.16,0,0,0.0,14
Machi-Ing Maker 3 x Tousouchuu,17,2010,8,58,0.1,0,0,0.0,784
Shin Sangoku Musou 6 Special,17,2011,9,48,0.11,0,0,0.0,149
Cabela's Big Game Hunter 2010,5,2009,1,59,0.27,242,3,2.8,450
Counter-Strike,14,2003,7,1,1.11,77,2,40.8,260
The Black Eyed Peas Experience,5,2011,6,5,0.32,478,3,35.9,3840
Dig Dug: Digging Strike,4,2005,5,10,0.06,594,1,32.5,430
Party Pigs: Farmyard Games,1,2009,6,335,0.07,894,1,0.0,205
Star Wars Jedi Knight: Jedi Academy,15,2003,7,4,0.03,161,3,44.8,260
Carmageddon 64,12,1999,9,17,0.01,0,0,0.0,149
The Book of Unwritten Tales 2,10,2015,11,128,0.07,1226,0,35.8,21
The Sims: Livin Large,15,2000,6,7,2.99,89,3,44.3,209
PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,11,2015,9,25,0.03,0,0,0.0,1591
Treasure Report: Kikai Jikake no Isan,4,2011,11,25,0.05,0,0,0.0,37
FIFA 12,15,2011,1,7,0.47,0,0,0.0,960
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,4,2009,6,138,0.06,0,0,0.0,493
Minna no Sukkiri,17,2009,1,3,0.06,0,0,0.0,960
Gundam Assault Survive,17,2010,9,25,0.17,0,0,0.0,149
Ice Hockey,2,1988,1,0,2.42,0,0,0.0,5
Bratz: Super Babyz,4,2008,9,28,0.28,696,1,25.0,157
Karaoke Revolution,1,2009,6,14,0.44,434,3,31.5,205
Captain America: Super Soldier,1,0,9,8,0.05,337,3,31.5,113
State of Emergency 2,7,2006,7,81,0.08,148,2,24.9,41
Cabela's Big Game Hunter: Pro Hunts,5,2014,7,4,0.03,974,3,3.65,277
Hot Shots Golf: Out of Bounds,6,2007,1,3,1.14,130,1,44.9,25
Pro Evolution Soccer 2008,1,2008,1,14,1.19,69,1,45.7,6
The Legend of Zelda: The Minish Cap(weekly JP sales),9,0,9,0,0.27,0,0,0.0,179
Fist of the North Star: Ken's Rage,5,2010,9,116,0.16,393,2,33.15,220
Call of Duty: Ghosts,18,2013,7,4,2.92,7,2,41.15,260
NHL 2K7,6,2006,1,2,0.12,276,4,42.8,25
Gummy Bears Magical Medallion,1,2011,2,215,0.02,1240,1,0.0,976
Battlefield: Bad Company,6,2008,7,7,1.34,29,3,46.05,73
Teenage Mutant Ninja Turtles: Mutants in Manhattan,18,2016,9,4,0.04,289,3,30.5,149
Transformers: Devastation,6,2015,9,4,0.08,289,3,3.55,104
Arcana Heart,7,2007,10,256,0.16,977,3,42.55,120
Off Road Challenge,12,1998,3,13,0.34,0,0,0.0,592
Brain Age: Concentration Training,11,2012,5,0,0.09,0,1,39.45,213
Rez,7,2001,7,3,0.05,1316,1,43.15,41
Tiger Woods PGA Tour 2002,7,2002,1,7,0.9,18,1,43.8,379
Gochuumon wa Usagi Desu ka?? Wonderful Party!,23,2016,11,357,0.02,0,0,0.0,812
Kuukan * Zukei: Hirameki Training - KuuTore,4,2008,6,366,0.06,0,0,0.0,493
MotoGP,7,2000,3,25,0.27,32,1,41.5,10165
Crazy Taxi,22,2000,3,8,1.81,0,0,0.0,592
Super Robot Taisen J,9,2005,12,56,0.18,0,0,0.0,259
MotoGP 15,10,2015,3,255,0.17,723,0,33.0,856
Batman: A Telltale Game Series,18,2016,11,173,0.03,846,2,2.15,812
Spider-Man,13,2000,9,4,3.13,60,1,48.0,149
NBA 2K12,1,2011,1,2,0.34,83,1,3.4,6
Fire ProWrestling,9,2001,10,130,0.13,0,0,0.0,32
Detective Conan: Phantom Rhapsody,11,2014,9,25,0.03,0,0,0.0,1591
Yu-Gi-Oh! The Dawn of Destiny,14,2004,12,14,0.31,0,0,0.0,530
