Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Virtua Fighter,24,1994,10,8,1.07,0,0,0.0,1136
Mortal Kombat: Unchained,17,2006,10,39,0.74,492,2,39.4,163
Worms: Battle Islands,1,2010,12,28,0.22,449,4,29.0,960
ZhuZhu Babies,4,2011,8,4,0.08,242,1,0.0,57
Kamaitachi no Yoru,8,1994,11,120,0.81,0,0,0.0,3332
Go! Go! Hypergrind,20,2003,1,91,0.03,0,0,0.0,280
Ducati World Racing Challenge,13,2001,3,30,0.03,852,1,34.0,98
Tank! Tank! Tank!,19,2012,9,25,0.07,0,0,0.0,164
Dave Mirra BMX Challenge,17,2006,1,60,0.07,877,1,18.3,16
NASCAR 08,5,2007,3,7,0.29,57,1,32.1,575
HatsuKare * Renai Debut Sengen!,17,2013,11,242,0.02,0,0,0.0,76
Kawasaki Jet Ski,1,2008,3,139,0.02,894,1,0.3,23
Rock Band Country Track Pack 2,5,2011,6,31,0.05,22,4,0.0,30
Romeo Vs. Juliet,17,2013,11,500,0.01,0,0,0.0,76
Arx Fatalis,14,2003,4,51,0.05,237,2,39.6,515
The Incredibles: Rise of the Underminer,15,2005,9,28,0.02,172,4,32.5,68
Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,11,2012,9,25,0.08,0,0,0.0,48
Guild Wars: Nightfall,15,2006,4,42,0.03,176,3,46.35,49
The BIGS 2,5,2009,1,2,0.21,273,4,41.1,58
Ghostbusters: The Video Game,1,2009,9,10,0.86,445,4,42.25,106
Driver: San Francisco,15,2011,3,5,0.18,416,3,43.5,208
Metro: Last Light,15,2013,9,41,0.19,606,2,45.3,68
Tamagotchi no Pichi Pichi Omisecchi,4,2010,9,25,0.13,0,0,0.0,26
Gallop Racer,13,1999,1,48,0.19,0,0,0.0,42
How to Train Your Dragon 2,5,2014,11,241,0.17,709,4,1.45,213
Digimon All-Star Rumble,5,2014,10,25,0.06,718,4,2.85,279
Civilization Beyond Earth: Rising Tide,15,2015,12,2,0.04,0,0,0.0,0
Fatal Fury: Wild Ambition,13,1999,10,225,0.05,0,0,0.0,192
Minecraft: Story Mode,6,2015,11,106,0.69,0,0,0.0,103
NCAA Football 2003,7,2002,1,7,1.44,18,1,49.8,3
High Heat Baseball 2002,13,2001,1,76,0.04,0,0,0.0,42
Astonishia Story,17,2006,4,5,0.03,1533,4,26.45,2
Spyro: Enter the Dragonfly,20,2002,2,20,0.71,506,1,26.55,4
Beowulf: The Game,6,2007,9,5,0.16,12,2,28.1,17
X-Men: Reign of Apocalypse,9,2001,9,4,0.28,80,1,30.5,179
Majesty 2: The Fantasy Kingdom Sim,15,2009,8,310,0.02,1535,3,39.65,199
The King of Fighters 2000,7,2002,10,456,0.04,0,0,0.0,239
SD Gundam G Generation Genesis,23,2016,12,25,0.09,0,0,0.0,2655
Summer Athletics: The Ultimate Challenge (Others sales),1,2008,1,233,0.22,0,0,0.0,6
NFL Blitz 20-02,20,2002,1,39,0.09,624,1,38.5,280
Conflict: Desert Storm,7,2002,7,64,1.57,262,3,31.8,41
Bomberman World,13,1998,5,3,0.33,0,0,0.0,321
Taz Wanted,20,2002,2,10,0.08,281,1,34.0,4
NHL 13,5,2012,1,7,0.66,22,4,44.8,58
Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,4,2006,6,0,0.52,0,0,0.0,38
The Book of Unwritten Tales 2,19,2016,11,128,0.01,1226,3,0.0,3162
Brunswick Pro Bowling,11,2011,1,67,0.12,669,1,0.0,171
LEGO Legends of Chima: Laval's Journey,23,2013,11,19,0.13,182,4,35.3,22
Mini Ninjas,1,2009,9,21,0.37,126,4,43.65,106
Angry Birds Star Wars,1,2013,12,4,0.26,293,1,1.4,960
Rango: The Video Game,5,2011,9,7,0.13,592,4,38.0,83
CSI: 3 Dimensions of Murder,7,2007,11,5,0.14,1093,2,0.0,1
Kung Fu Panda,6,2008,9,4,0.51,109,4,41.65,17
NBA 2K,22,1999,1,8,0.05,0,0,0.0,3299
Emergency 2012,4,2010,8,143,0.02,0,0,0.0,57
Medal of Honor: Vanguard,7,2007,7,7,0.03,22,3,34.55,41
Risen 2: Dark Waters,5,2012,4,41,0.14,920,2,33.0,430
Wacky Races: Crash & Dash,1,2008,3,21,0.3,0,0,0.0,23
Men of War: Vietnam,15,2011,12,53,0.04,1492,3,36.45,0
Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,4,2005,6,88,0.04,0,0,0.0,38
Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,17,2012,9,357,0.02,0,0,0.0,34
Harvest Moon: A Wonderful Life Special Edition,7,2004,8,11,0.18,468,1,4.45,8
Rocksmith 2014,18,2014,6,5,0.41,0,0,0.0,926
Abunai: Koi no Sousa Shitsu,17,2012,9,500,0.01,0,0,0.0,34
The Game of Life / Yahtzee / Payday,9,2005,6,84,0.18,0,0,0.0,104
Iron Chef America: Supreme Cuisine,1,2008,8,160,0.17,375,4,21.0,24
The Fairly Odd Parents: Breakin' Da Rules,9,2003,2,28,0.54,0,0,0.0,11
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,17,2006,6,528,0.02,0,0,0.0,67
Toaru Kagaku no Chou Denjihou,17,2011,11,154,0.06,0,0,0.0,76
Bleach: Hanatareshi Yabou,7,2006,4,3,0.07,0,0,0.0,148
Sniper Elite,1,2010,7,356,0.11,248,2,35.5,379
New Super Mario Bros. U,19,2012,2,0,5.22,0,1,46.05,5395
Spyro: Enter the Dragonfly,7,2002,2,20,1.97,201,1,30.05,154
Crimson Sea,14,2002,9,48,0.09,393,3,43.1,84
Dancing Blade II: Tears of Eden,13,1999,11,14,0.03,0,0,0.0,161
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,7,2001,6,68,0.49,0,0,0.0,73
Tamagotchi no Appare! Niji Venture,4,2007,4,25,0.14,0,0,0.0,12
Tales of Phantasia (PS1 & PSP Versions),17,2006,4,25,0.11,0,0,0.0,2
Shin Megami Tensei: Devil Survivor Overclocked,11,2011,4,145,0.38,355,3,43.1,37
NCIS,6,2011,11,5,0.12,12,3,27.0,103
Fist of the North Star: Ken's Rage 2,19,2013,10,48,0.02,393,2,22.9,164
SpongeBob's Atlantis SquarePantis,7,2007,9,28,0.44,166,1,0.0,63
The Naked Brothers Band: The Video Game,4,2008,6,28,0.19,0,0,0.0,38
J-League Excite Stage '96,8,1996,1,175,0.19,0,0,0.0,27
Watch Dogs,15,2014,9,5,0.45,52,2,40.85,68
NCAA Football 09,17,2008,1,7,0.23,35,1,0.0,16
Family Party: 30 Great Games,1,2008,6,58,0.09,327,4,21.5,25
Justice League Heroes,4,2006,4,21,0.09,845,4,24.35,12
Hasbro Family Game Night Fun Pack,1,2011,6,7,0.11,329,1,0.0,25
Brink,15,2011,7,6,0.18,381,3,38.0,498
NASCAR '14,5,2014,3,41,0.17,1034,1,35.05,575
LittleBigPlanet PS Vita,23,2012,2,3,1.25,332,1,48.3,318
Madden NFL 2002,9,2001,1,7,0.32,221,1,0.0,113
Jewel Master: Cradle Of Rome 2,15,2011,5,70,0.04,0,0,0.0,528
Leisure Suit Larry: Magna Cum Laude,14,2004,11,23,0.17,337,2,34.2,97
Mission: Impossible - Operation Surma,9,2003,2,10,0.04,1493,3,21.0,11
Toy Story Mania!,1,2009,6,32,1.88,211,1,27.8,25
Girls Mode 3: Kirakira Code,11,2015,9,0,0.23,0,0,0.0,48
Hot Shots Golf Fore!,7,2003,1,3,0.94,0,0,0.0,3
Grid Runner,13,1996,9,17,0.03,0,0,0.0,176
Battlestations: Midway,5,2007,12,21,0.26,783,3,40.05,371
Xenoblade Chronicles X,19,2015,4,0,0.84,230,3,46.45,3005
Test Drive: Ferrari Legends,5,2012,3,10,0.05,0,0,0.0,575
NCAA March Madness 08,7,2007,1,7,0.26,35,1,2.5,3
MLB 16: The Show,10,2016,9,3,0.89,0,0,0.0,32
Escape Dead Island,6,2014,9,41,0.07,1334,2,21.75,17
Daigasso! Band Brothers P,11,2013,6,0,0.18,0,0,0.0,143
Niko Puchi Girls Runway,11,2015,6,405,0.02,0,0,0.0,143
Tony Hawk's Pro Skater 5,6,2015,1,4,0.06,562,3,1.55,205
Street Fighter X Tekken,15,2012,10,12,0.02,1480,3,42.7,1788
Batman: Gotham City Racer,13,2001,3,5,0.05,0,0,0.0,98
The Fairly Odd Parents: Enter the Cleft,9,2002,2,28,0.2,0,0,0.0,11
Battlefield: Hardline,18,2015,7,7,1.21,189,2,38.05,62
Thor: God of Thunder,1,2011,9,8,0.15,445,3,32.0,106
Madden NFL 07,6,2006,1,7,0.52,57,1,40.1,205
pro evolution soccer 2011,17,2010,1,14,0.79,69,1,39.9,16
Tales of the Heroes: Twin Brave,17,2012,4,25,0.13,0,0,0.0,2
Gothic 3,15,2006,4,271,0.06,920,3,35.15,49
Teenage Mutant Ninja Turtles II: The Arcade Game,2,1990,9,14,2.23,0,0,0.0,636
Bomberman Land,17,2007,6,123,0.06,589,1,31.4,67
Fatal Frame II: Crimson Butterfly Director's Cut,14,2004,9,1,0.05,378,2,46.15,84
X2: Wolverine's Revenge,7,2003,2,4,0.64,543,3,32.6,154
MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,23,2015,4,323,0.03,0,0,0.0,81
P.N.03 - Product Number Three,20,2003,7,12,0.08,0,0,0.0,31
Rudolph the Red-Nosed Reindeer,4,2010,9,67,0.16,661,1,0.0,26
Disgaea 4: A Promise Unforgotten,6,2011,4,131,0.57,579,3,43.9,493
The Lord of the Rings: The Return of the King,14,2003,9,7,1.14,107,3,46.55,84
LEGO Legends of Chima: Laval's Journey,11,2013,11,19,0.31,182,4,34.3,29
LEGO Soccer Mania,9,2002,1,7,0.08,0,0,0.0,113
Dark Void,15,2010,9,12,0.02,755,3,31.05,68
Snowboarding,13,2000,1,162,0.29,0,0,0.0,42
PoPoLoCrois: Hajimari no Bouken,7,2002,4,3,0.16,0,0,0.0,148
Street Fighter Collection,13,1997,10,12,0.1,0,0,0.0,192
DrumMania 7th Mix,7,2001,8,14,0.03,0,0,0.0,8
Yakuza 4,6,0,9,8,0.95,354,2,43.0,17
Marvel: Ultimate Alliance 2,17,2009,4,4,0.25,339,3,0.0,2
NFL Fever 2003,14,2002,1,1,0.61,376,1,40.3,253
Finding Nemo,20,2003,9,28,0.89,50,1,33.75,291
UEFA Euro 2004: Portugal,7,2004,1,7,0.14,35,1,41.2,3
Far Cry Instincts Evolution,14,2006,7,5,0.08,52,2,42.15,100
The LEGO Movie Videogame,11,2014,9,19,0.69,182,4,2.7,48
Hospital Tycoon,15,2007,12,34,0.01,1694,4,27.4,0
Dark Souls II,18,2015,4,25,0.23,0,0,0.0,935
Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,11,2015,6,0,0.01,0,0,0.0,143
Pressure Cooker,16,1982,9,4,0.15,0,0,0.0,102
J-League Pro Soccer Club o Tsukurou!,22,1999,1,8,0.36,0,0,0.0,3299
SingStar Queen,6,2009,6,3,0.44,0,0,0.0,229
Hissatsu Pachinko Collection 3,8,1995,6,240,0.03,0,0,0.0,485
Assassin's Creed Chronicles,10,2016,9,5,0.09,1290,3,3.05,32
Darkest of Days,5,2009,7,373,0.1,1253,2,24.4,105
NCAA Basketball 10,5,2009,1,7,0.32,35,1,37.5,58
Ace Combat: Joint Assault,17,2010,8,25,0.29,395,3,39.1,71
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,7,2007,6,58,0.02,0,0,0.0,73
Winning Post 7: Maximum 2007,6,2007,1,48,0.02,0,0,0.0,205
Max Payne 3,15,2012,7,2,0.43,216,2,47.3,498
Sega Soccer Slam,14,2002,1,8,0.05,168,1,44.25,253
Hyrule Warriors,19,2014,9,0,1.23,188,3,42.15,164
Bomberman Generation,20,2002,11,23,0.25,21,1,44.75,353
Rush 2: Extreme Racing USA,12,1998,3,39,0.42,0,0,0.0,1215
Yarudora Series Vol. 2: Kisetsu wo Dakishimete,13,1998,11,3,0.21,0,0,0.0,161
Stronghold Kingdoms,15,2011,12,233,0.11,1052,0,39.95,0
Dragon Quest & Final Fantasy in Itadaki Street Portable,17,2006,6,15,0.11,0,0,0.0,67
Professor Layton and the Mask of Miracle,11,2011,5,0,1.79,0,0,0.0,1717
Stuntman: Ignition,6,2007,3,28,0.52,251,3,41.1,139
Sled Shred featuring the Jamaican Bobsled Team,1,2010,1,81,0.05,1437,1,0.0,6
State of Decay,18,2015,12,1,0.21,0,0,0.0,2384
Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,4,2010,8,14,0.03,0,0,0.0,57
Maximum Racing: GP Classic Racing,1,2010,3,128,0.03,1088,1,0.0,23
Star Wars Episode I: The Phantom Menace,13,1999,11,18,1.74,0,0,0.0,161
Need for Speed Rivals,18,2013,3,7,0.69,200,4,40.4,543
Driver: Parallel Lines,7,2006,3,10,0.28,42,2,37.95,9
Rugby Challenge 3,5,2016,1,395,0.02,1485,1,0.0,58
Major League Baseball 2K7,7,2007,1,130,0.6,276,1,35.5,3
Conflict: Desert Storm,14,2002,7,113,0.87,442,3,36.55,100
Mega Minis Volume 2,17,2011,6,3,0.03,0,0,0.0,67
Final Fantasy Crystal Chronicles: Ring of Fates,4,2007,4,15,0.66,46,4,42.1,12
Kenka Banchou 2: Full Throttle,7,2007,9,130,0.09,0,0,0.0,63
Supreme Commander: Forged Alliance,15,2007,12,28,0.04,765,4,44.95,0
NFL Fever 2002,14,2000,1,1,0.99,376,1,43.75,253
2 Games in 1: Sonic Advance & ChuChu Rocket!,9,2005,6,28,1.83,0,0,0.0,104
The Story of Noah's Ark,4,2010,9,81,0.09,0,0,0.0,26
Cars: Mater-National Championship,4,2007,3,28,0.68,167,1,37.9,1922
Imagine: Salon Stylist,4,2009,8,5,0.37,739,1,0.0,57
PES 2009: Pro Evolution Soccer,5,2008,1,14,1.0,0,0,0.0,58
Championship Manager 2010,15,2009,1,21,0.01,0,0,0.0,15
High School Musical 3: Senior Year DANCE!,5,2008,6,32,0.2,0,0,0.0,30
A.C.E.: Another Century's Episode 2,7,2006,8,56,0.18,0,0,0.0,8
Naruto Shippuden: Ultimate Ninja Heroes 3,17,2009,10,25,0.38,325,3,33.8,163
Namco Museum Vol.1,13,1995,6,3,3.84,0,0,0.0,524
Transformer: Rise of the Dark Spark,18,2014,9,4,0.11,0,0,0.0,1030
Roogoo Attack!,4,2009,5,81,0.07,1338,1,34.0,88
Beyond the Labyrinth,11,0,4,53,0.03,0,0,0.0,37
Yggdra Union: We'll Never Fight Alone,9,2006,4,322,0.03,0,0,0.0,157
Mother 1+2,9,2003,4,0,0.46,0,0,0.0,157
Dungeon Siege II,15,2005,4,1,0.03,765,2,43.95,49
Dynasty Warriors: Gundam 2,7,2008,9,25,0.34,188,3,29.25,63
The Last Airbender,4,2010,9,28,0.18,166,4,38.0,26
House M.D.,4,2010,11,51,0.03,1122,3,0.0,167
Durarara!! 3way Standoff: Alley,17,2011,11,154,0.04,0,0,0.0,76
Jim Henson's the Muppets: On With the Show!,9,2003,9,71,0.14,0,0,0.0,179
Conflict: Denied Ops,6,2008,7,21,0.19,262,2,27.05,78
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,11,2011,9,25,0.02,0,0,0.0,48
Riding Spirits,7,2002,3,176,0.26,256,1,34.0,9
My Baby: First Steps,1,2009,8,81,0.13,485,1,0.0,24
Black Jack vs. Matsudajun,13,2000,6,453,0.05,0,0,0.0,524
Wall-E,15,2008,2,28,0.02,172,1,32.4,10
Rapala: We Fish,1,2009,1,4,0.57,242,1,0.0,6
Megpoid the Music#,17,2013,6,418,0.03,0,0,0.0,67
Beyblade: Metal Fusion - Battle Fortress,1,2009,9,14,0.19,0,0,0.0,106
S.Y.K: Shinsetsu Saiyuuki Portable,17,2010,11,323,0.01,0,0,0.0,76
Dance Dance Revolution Ultramix,14,2003,8,14,0.54,170,1,45.4,956
Sonic Advance & Sonic Pinball Party Combo Pack,9,2005,6,8,0.15,0,0,0.0,104
Jeopardy!,4,2010,6,28,0.18,0,0,0.0,38
DC Universe Online,15,2011,4,75,0.23,633,3,39.4,49
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,6,2010,1,8,0.34,0,0,0.0,205
Buzz! The Hollywood Quiz,7,2007,6,3,0.78,0,0,0.0,73
Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,1,2010,10,25,0.04,0,0,0.0,170
Rock Band,7,0,6,7,1.11,58,3,44.4,73
Logic Machines,4,2009,5,86,0.04,0,0,0.0,88
Rugby 2005,14,2005,1,7,0.05,254,1,41.35,253
Open Season,5,2006,2,5,0.11,12,4,33.15,693
The Walking Dead: Season Two,23,2014,11,173,0.1,0,0,0.0,22
Monster Trucks Mayhem,1,2009,3,74,0.4,713,1,0.0,23
Famista Returns,11,2015,1,25,0.14,0,0,0.0,171
Syphon Filter 2,13,2000,7,3,2.15,0,0,0.0,59
You Don't Know Jack,5,2011,6,28,0.21,956,3,44.95,30
Mario Kart 8,19,2014,3,0,7.09,0,1,48.55,1131
NFL GameDay,13,1995,1,3,0.85,0,0,0.0,42
Densetsu no Stafi 2,9,2003,2,0,0.44,0,0,0.0,11
Battalion Wars,20,2005,12,0,0.4,675,3,42.4,333
Need for Speed: Shift,17,2009,3,7,0.74,285,1,37.75,70
Bionicle: Matoran Adventures,9,2002,2,7,0.26,0,0,0.0,11
Smart Boy's Toys Club,4,2008,6,11,0.06,767,1,0.0,38
NFL Street 2,14,2004,1,7,0.48,57,1,42.25,253
RockMan EXE 4.5 Real Operation,9,2004,4,12,0.08,0,0,0.0,157
My Virtual Tutor: Reading Adventure Kindergarten to First,4,2009,6,189,0.25,0,0,0.0,38
Cake Mania 3,4,2009,8,35,0.14,1104,1,0.0,57
Call of Duty: Infinite Warfare,10,2016,7,4,4.46,7,2,40.2,120
Chaos;Head - Love Chu*Chu!,5,2010,11,357,0.03,0,0,0.0,213
Mafia II,15,2010,9,2,0.4,264,2,42.45,68
Atelier Sophie: The Alchemist of the Mysterious Book,10,2015,4,48,0.12,690,0,41.55,1056
Crash Bandicoot 2: Cortex Strikes Back,13,1997,2,3,7.58,0,0,0.0,79
The Godfather (US sales),14,2006,9,7,0.44,0,0,0.0,84
The 7th Guest,15,1992,11,17,0.78,474,3,0.0,124
Pet Shop Monogatari DS 2,4,2010,8,94,0.01,0,0,0.0,57
Harvest Moon DS: Island of Happiness,4,2007,8,70,0.72,91,1,36.0,57
Assassin's Creed,6,2007,11,5,4.82,52,2,44.15,103
Super Robot Taisen UX,11,2013,4,25,0.18,0,0,0.0,37
Pro Evolution Soccer 2015,10,2014,1,14,0.75,69,1,44.6,128
Pro Yaky? Spirits 4,6,2007,1,14,0.07,0,0,0.0,205
NBA 2K10,6,2009,1,2,0.84,83,1,45.4,205
MediEvil: Resurrection,17,2005,11,3,0.81,366,3,37.35,76
Fishing Master,1,2007,6,14,0.31,16,1,33.05,25
Solaris,16,1986,7,10,0.37,0,0,0.0,1151
Heathcliff! Frantic Foto,4,2010,6,215,0.04,0,0,0.0,38
SCORE International Baja 1000: The Official Game,1,2008,3,4,0.1,0,0,0.0,23
Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,17,2009,4,243,0.02,0,0,0.0,2
Juiced,14,2005,3,28,0.18,548,3,38.55,60
NBA Inside Drive 2003,14,2002,1,1,0.31,337,1,39.9,253
Rumble Roses XX,5,2006,10,14,0.13,69,2,34.3,279
Doko Demo Issho: Let's Gakkou!,17,2006,6,3,0.04,0,0,0.0,67
World Soccer Winning Eleven 8 International,7,2004,1,14,3.85,85,1,50.05,3
Painkiller: Hell & Damnation,5,2013,7,128,0.02,0,0,0.0,105
Crimson Skies: High Road to Revenge,14,2003,8,1,0.87,438,3,48.4,956
Suikoden,13,1995,4,14,0.6,0,0,0.0,137
Jackass the Game DS,4,2008,9,87,0.07,0,0,0.0,26
Capcom vs. SNK 2: Millionaire Fighting 2001,22,2001,10,12,0.12,0,0,0.0,1745
The Sims: Unleashed,15,2002,8,7,3.76,89,3,43.5,199
Resident Evil - Code: Veronica,22,2000,9,21,1.14,0,0,0.0,8108
Dance Dance Revolution: Hottest Party,1,2007,8,14,2.07,69,4,40.05,24
Forza Motorsport,14,2005,3,1,1.05,376,1,49.8,60
MX vs. ATV Untamed,17,2007,3,28,0.65,167,1,29.5,70
Monster Hunter Frontier Online: Season 10,5,2011,4,12,0.03,0,0,0.0,430
Perfect Dark,12,2000,9,0,2.52,0,0,0.0,259
Drawn To Life: SpongeBob SquarePants Edition,4,2008,11,28,1.48,217,1,36.75,167
NBA ShootOut 2001,7,2001,1,3,0.15,398,1,27.0,3
Kensei: Sacred Fist,13,1997,10,14,0.02,0,0,0.0,192
Ultimate Spider-Man,20,2005,9,4,0.37,6,3,41.6,291
One Piece: Gear Spirit,4,2007,10,25,0.08,0,0,0.0,856
Avatar: The Last Airbender - Into the Inferno,1,2008,11,28,0.19,0,0,0.0,189
The Adventures of Tintin: The Game,6,2011,9,5,0.26,195,4,32.35,17
Risen 3: Titan Lords,10,2015,4,41,0.06,0,0,0.0,1056
Dragon Ball Z Hyper Dimension,8,1995,10,25,0.21,0,0,0.0,370
Haikyuu!! Tsunage! Itadaki no Keshiki!!,11,2014,11,25,0.07,0,0,0.0,29
Pipe Mania,4,2008,5,87,0.09,652,1,35.5,88
Tron 2.0: Killer App,9,2004,9,32,0.06,80,1,34.0,179
F-Zero: GP Legend,9,2003,3,0,0.16,541,1,42.75,112
Petz: Hamsterz Life 2,4,2007,6,5,0.51,0,0,0.0,38
UFC Undisputed 2010,17,2010,10,28,0.21,156,3,40.5,163
Jonah Lomu Rugby Challenge,15,2011,1,219,0.05,0,0,0.0,15
Mobile Suit Gundam,13,1995,9,25,0.45,0,0,0.0,176
Keiba Eight Special,8,1993,1,442,0.05,0,0,0.0,27
Arctic Tale,1,2007,11,84,0.04,570,1,0.0,189
Outlaw Volleyball,14,2003,1,71,0.26,753,2,42.7,253
Pirates of the Caribbean: Dead Man's Chest,4,2006,11,32,0.26,186,3,35.8,167
Virtua Tennis: World Tour (US & Others sales),17,2005,1,8,0.67,0,0,0.0,16
Mega Man Battle Network 6: Cybeast Falzar / Gregar,9,2005,4,12,0.76,0,0,0.0,157
Shinseiki Evangelion: Koutetsu no Girlfriend,13,1998,11,344,0.11,0,0,0.0,161
Ferrari Challenge Trofeo Pirelli,6,2008,3,158,0.04,453,1,38.6,139
Digimon World DS,4,2006,4,25,0.1,895,4,39.3,12
LEGO The Hobbit,23,2014,9,19,0.15,182,4,1.25,153
Jonny Moseley Mad Trix,7,2001,1,76,0.14,733,3,24.85,3
Barbie as The Island Princess,4,2007,11,4,0.31,664,1,0.0,167
Power Pro Success Legends,17,2010,1,14,0.06,0,0,0.0,16
Donkey Kong Country 3,9,2005,2,0,0.77,43,1,42.7,11
Call of Duty: Advanced Warfare,10,2014,7,4,7.66,26,2,44.35,120
Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,11,2011,4,15,0.13,0,0,0.0,37
Cool Boarders 4,13,1998,1,43,1.17,0,0,0.0,42
Despicable Me: The Game - Minion Mayhem,4,2010,5,58,0.45,0,0,0.0,88
Super Bomberman 4,8,1996,5,68,0.44,0,0,0.0,96
Uta no Prince-Sama: Music,17,2011,6,308,0.1,0,0,0.0,67
Quick Yoga Training,4,2008,6,5,0.13,1133,1,0.0,38
LEGO The Lord of the Rings,1,2012,9,19,0.9,182,4,3.6,106
Shiren the Wanderer,1,2008,4,8,0.19,196,3,39.3,50
Rayman Origins,11,2012,2,5,0.15,399,4,38.65,297
Wrestle Kingdom,7,2006,10,515,0.03,0,0,0.0,239
Dragon Ball Z: Battle of Z,6,2014,10,25,0.31,810,3,29.65,53
Bleach: Shattered Blade,1,2006,10,8,0.32,786,3,32.75,170
The Legend of Heroes II: Prophecy of the Moonlight Witch,17,2004,4,25,0.14,1105,4,34.95,2
Marvel vs. Capcom 3: Fate of Two Worlds,6,2011,10,12,1.34,48,3,45.65,53
JoJo's Bizarre Adventure: All Star Battle,6,2013,10,25,0.58,325,3,39.65,53
Odin Sphere: Leifthrasir,10,2016,4,131,0.2,567,3,47.6,1056
Roogoo Twisted Towers,1,2009,5,81,0.05,0,0,0.0,450
Speed Racer: The Videogame,7,2008,3,19,0.21,0,0,0.0,9
Paws & Claws: Pet Resort,4,2008,8,28,0.24,0,0,0.0,57
Split/Second,6,2010,3,32,0.73,0,0,0.0,139
NFL 2K3,14,2002,1,8,0.52,0,0,0.0,253
Fading Shadows,17,2008,5,472,0.04,1243,1,31.0,203
Bully: Scholarship Edition,5,2008,9,2,1.06,369,3,44.15,83
ESPN NFL Football,14,2003,1,8,0.36,83,1,49.95,253
Star Trek: Legacy,5,0,8,5,0.18,1006,4,34.75,373
Deception IV: Blood Ties,6,2014,9,48,0.11,1023,2,39.1,17
Steins;Gate,5,2009,11,357,0.06,0,0,0.0,213
Elvandia Story,7,2007,4,130,0.02,0,0,0.0,148
Fritz Chess,1,2009,12,41,0.02,1034,1,0.0,960
LEGO Harry Potter: Years 1-4,17,2010,9,19,0.68,64,4,35.5,34
Thunder Truck Rally,13,1997,3,85,0.14,0,0,0.0,98
Romancing SaGa 3,8,1995,4,9,1.3,0,0,0.0,36
Indianapolis 500 Legends,1,2007,3,160,0.13,709,1,26.85,23
Beyblade: Metal Fusion,4,2009,4,68,0.25,16,1,18.0,12
Tekken 6,5,2009,10,25,1.3,314,3,43.5,279
Country Dance: All Stars,5,2012,9,177,0.17,337,4,2.6,83
Tokyo Beat Down,4,2008,9,88,0.07,1333,3,28.0,26
Dragon Quest Monsters 2,11,2014,4,15,0.79,0,0,0.0,37
Cardfight!! Vanguard: Lock On Victory!!,11,2014,6,242,0.07,0,0,0.0,143
Tom Clancy's Splinter Cell,7,2003,9,5,2.65,149,3,48.35,63
Tom Clancy's Ghost Recon: Predator,17,2010,7,5,0.1,329,3,27.0,210
Choujikuu Yousai Macross: Ai Oboete Imasu ka,24,1997,7,25,0.1,0,0,0.0,346
DanceStar Party,6,2011,6,3,0.43,0,0,0.0,229
Blacksite: Area 51,6,2007,7,39,0.08,577,3,31.15,78
Just Dance 2,1,2010,6,5,9.44,12,4,40.65,25
Farming Simulator 2015,18,2015,8,101,0.2,0,0,0.0,5529
The Legend of Spyro: A New Beginning,20,2006,2,23,0.19,213,4,37.15,4
Sengoku Cyber: Fujimaru Jigokuhen,13,1995,12,3,0.12,0,0,0.0,20
Wakeboarding Unleashed Featuring Shaun Murray,14,2003,1,4,0.05,249,1,44.4,253
Fighting Vipers,24,1995,10,8,0.4,0,0,0.0,1136
Sengoku Musou 3 Empires,6,2011,9,48,0.14,0,0,0.0,17
Summon Night 3,7,2003,4,56,0.24,0,0,0.0,148
Metal Slug Anthology,17,2007,7,153,0.05,231,3,42.7,210
MX vs. ATV Unleashed,14,2005,3,28,0.4,167,1,44.15,60
Oddworld: Stranger's Wrath,14,2005,11,7,0.26,336,3,48.55,97
Marvel vs. Capcom 2: New Age of Heroes,14,2002,10,12,0.14,0,0,0.0,168
Sid Meier's Pirates!,17,2007,12,2,0.2,0,0,0.0,402
T.A.C. Heroes : Big Red One,4,2010,12,215,0.02,615,4,0.0,14
All Star Pro-Wrestling,7,2000,10,9,0.2,0,0,0.0,239
Sega Rally Revo,5,2007,3,8,0.45,550,1,42.1,575
The Fairly Odd Parents: Breakin Da Rules,7,2003,2,28,0.67,0,0,0.0,154
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,17,2010,11,443,0.04,0,0,0.0,76
