Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Rome: Total War,14,2004,11,4,0.1,218,2,50.55,762
Romance of the Three Kingdoms VIII,6,2002,11,48,0.3,393,0,42.95,705
FIFA Soccer 2002,12,2001,0,7,0.15,18,0,43.7,1719
Unchained Blades ,10,2011,3,242,0.04,883,2,36.4,233
World Soccer Winning Eleven 9,13,2005,0,14,0.44,85,0,48.45,1719
Spec Ops: Ranger Elite,12,2001,6,108,0.87,439,2,27.3,63
Spider-Man: Web of Shadows,6,2008,8,4,0.21,872,3,36.55,381
Fantastic Pets,4,2011,7,28,0.41,434,0,36.75,20
Game Party,0,2007,5,39,2.48,162,0,14.65,19
Metal Slug Advance,8,2004,6,153,0.08,1304,2,43.65,24
NBA Live 2004,6,2003,0,7,2.03,18,0,46.85,103
Warhammer: Mark of Chaos,14,2006,11,41,0.03,1193,1,40.2,762
Guilty Gear Dust Strikers,3,2006,9,35,0.05,496,2,32.9,132
NFL Head Coach 09,4,2008,0,7,0.11,57,0,37.7,433
WWE SmackDown vs Raw 2008,0,2007,9,28,0.98,156,2,32.45,3
Call Of Duty 2: Big Red One,19,2005,6,4,0.33,6,2,41.95,63
Harry Potter and the Order of the Phoenix,0,2007,8,7,0.46,107,3,38.1,145
Super Swing Golf,0,2006,0,0,0.22,924,3,39.9,29
Driver: San Francisco,5,2011,2,5,0.95,416,2,43.35,62
SWAT: Global Strike Team,6,2003,6,23,0.32,90,1,38.4,8
Operation Darkness,4,2007,3,88,0.07,1333,1,26.5,62
Full Spectrum Warrior: Ten Hammers,6,2006,11,28,0.07,93,1,39.5,705
Fable II,4,2008,3,1,4.27,59,1,47.75,62
Dark Void,4,2010,8,12,0.31,755,2,32.5,88
Pro Evolution Soccer 2013,5,2012,0,14,1.53,69,0,44.35,33
Tomb Raider: Legend,4,2006,8,21,0.37,298,2,43.65,88
Tom Clancy's Rainbow Six 3,19,2004,6,5,0.06,149,1,38.1,63
Star Wars Jedi Knight: Jedi Academy,14,2003,6,4,0.03,161,2,44.8,63
BIT.TRIP COMPLETE,0,2011,5,70,0.09,1125,0,46.35,19
18 Wheeler: American Pro Trucker,19,2002,2,30,0.11,158,0,29.4,92
Untold Legends: The Warriors Code,16,2006,3,5,0.33,360,2,36.65,92
Warriors Orochi 2,6,2008,8,48,0.13,188,2,30.25,381
World of Warcraft: Cataclysm,14,2010,3,4,2.08,41,2,47.8,92
X-Men: The Official Game,13,2006,8,4,0.1,300,2,30.55,583
StarCraft II: Heart of the Swarm,14,2013,11,4,1.67,41,2,46.95,762
Puzzle de Harvest Moon,3,2007,4,77,0.13,1147,0,23.65,111
Band Hero,5,2009,5,4,0.74,60,3,40.85,484
Hitman: HD Trilogy,5,2013,8,15,0.21,126,1,39.3,381
Galerians: Ash,6,2002,10,100,0.07,786,2,28.95,292
Rock Band 3,5,2010,5,31,0.57,58,2,49.5,484
N+,16,2007,1,10,0.03,1362,0,43.4,92
Dead Rising 2,5,2010,8,12,1.36,273,1,43.35,381
Rogue Warrior,4,2009,6,6,0.11,248,1,15.4,20
River City Ransom EX,8,2004,8,91,0.07,1106,2,41.7,12
Ultimate Marvel vs. Capcom 3,22,2011,9,12,0.29,48,2,43.85,583
Far Cry: Primal,17,2016,8,5,0.88,52,1,41.7,583
ExciteBots: Trick Racing,0,2009,2,0,0.26,412,0,42.8,531
Star Ocean: The Last Hope,4,2009,3,15,0.79,471,2,39.6,62
Shape Up,17,2014,5,5,0.18,52,0,33.15,983
NHL Hitz 20-02,13,2001,0,39,0.27,168,0,43.85,1719
Test Drive,6,2002,2,10,1.34,305,2,40.2,642
Ace Combat Zero: The Belkan War,6,2006,7,25,0.51,32,2,41.7,8
Touch the Dead,3,2007,6,21,0.22,928,1,30.8,99
Brain Age 2: More Training in Minutes a Day,3,2005,4,0,15.29,0,0,42.05,111
Bubble Bobble Revolution,3,2005,4,10,0.05,51,0,22.1,111
Heavy Rain,5,2010,10,3,3.03,118,1,47.35,441
TRINITY: Souls of Zill O'll,5,2010,3,116,0.14,188,2,30.6,62
Ys: The Ark of Napishtim,6,2005,3,14,0.13,899,2,40.4,642
Worldwide Soccer Manager 2008,14,2007,0,90,1.12,271,0,47.0,1719
NBA Street Homecourt,5,2007,0,7,0.15,35,0,43.75,33
MLB 15: The Show,9,2015,0,3,0.92,421,0,43.9,463
Just Dance 2014,18,2013,5,5,0.6,12,3,39.8,983
Warship Gunner 2,6,2006,7,48,0.03,1203,2,35.25,8
Call of Duty 3,6,2006,6,4,1.07,6,2,44.7,8
"Warhammer 40,000: Dawn of War II - Retribution",14,2011,11,28,0.08,586,1,43.9,762
Winning Eleven: Pro Evolution Soccer 2007,16,2006,0,14,0.86,85,0,44.65,92
Assassin's Creed II,14,2010,8,5,0.55,52,1,46.45,583
Samurai Jack: The Shadow of Aku,6,2004,8,8,0.06,547,2,33.7,381
Duke Nukem: Land of the Babes,12,2000,6,10,0.08,374,1,21.9,63
Hot Shots Tennis: Get a Grip,16,2010,0,3,0.21,130,0,44.0,92
JoJo's Bizarre Adventure: All Star Battle,5,2013,9,25,0.58,325,2,39.65,441
Frogger Beyond,19,2002,1,14,0.13,69,0,33.6,92
Lost: Via Domus,5,2008,8,5,0.5,52,2,30.45,381
Prince of Persia: The Forgotten Sands,5,2010,8,5,0.69,52,2,41.3,381
Madden NFL 2003,13,2002,0,7,0.71,57,0,50.15,1719
Where the Wild Things Are,4,2009,1,19,0.11,243,3,28.2,433
Pimp My Ride,4,2006,2,4,0.11,453,2,20.9,62
Metal Slug 7,3,2008,6,153,0.14,775,2,38.7,99
Rory McIlroy PGA Tour,9,2015,8,7,0.52,57,0,32.35,873
Endgame,6,2002,6,87,0.08,533,2,31.9,8
NHL 2K3,19,2002,0,8,0.02,6,0,48.0,92
Sniper Elite 3,9,2014,6,11,0.68,248,1,37.05,68
[Prototype],5,2009,8,4,1.24,311,1,43.35,381
MindJack,5,2011,6,15,0.18,981,1,22.85,125
NHL 08,4,2007,8,7,0.25,35,3,46.6,88
Harry Potter and the Prisoner of Azkaban,14,2004,8,7,0.04,1413,0,37.1,583
Homeworld 2,14,2003,11,23,0.03,586,2,45.65,762
Starhawk,5,2012,8,3,0.29,828,2,42.4,381
Tomb Raider: Underworld,5,2008,8,21,1.26,330,2,41.1,381
Just Cause 3,14,2015,8,15,0.14,214,1,39.65,583
Top Spin 4,5,2011,0,2,0.69,264,0,44.85,33
Harry Potter and the Sorcerer's Stone,8,2001,8,7,1.69,243,0,35.55,12
Mario Party 5,19,2003,5,0,2.08,21,0,38.6,983
StokEd,4,2009,0,201,0.21,957,2,38.3,433
Enemy Front,5,2014,6,86,0.05,1426,1,24.5,125
The SpongeBob SquarePants Movie,6,2004,1,28,1.76,172,0,42.0,103
Gran Turismo,12,1997,2,3,10.95,4,0,52.35,92
Star Wars Rogue Squadron III: Rebel Strike,19,2003,7,18,0.8,210,2,41.3,63
Gran Turismo 2,12,1999,2,3,9.49,4,2,51.0,92
Dragon Ball Z: Extreme Butoden,10,2015,9,25,0.33,496,2,33.8,1016
TNA iMPACT: Cross the Line,16,2010,9,81,0.05,624,2,28.25,583
Yoshi's Woolly World,18,2015,1,0,1.3,312,0,43.25,92
Phoenix Wright: Ace Attorney,3,2005,10,12,0.92,48,2,45.1,729
25 to Life,13,2006,6,21,0.17,691,1,24.1,63
Tiger Woods PGA Tour 10,4,2009,0,7,0.65,57,0,43.45,433
Warriors of the Lost Empire,16,2007,3,396,0.06,1147,2,29.7,92
Killzone: Liberation,16,2006,6,3,0.89,120,2,42.65,63
X-Men Legends II: Rise of Apocalypse,6,2005,3,4,0.63,161,2,44.65,642
NBA Ballers: Chosen One,5,2008,0,39,0.14,162,0,30.25,33
Calling,0,2009,10,14,0.11,1058,2,27.85,3
Rugby 15,9,2015,0,340,0.11,254,0,11.2,463
Life is Strange,9,2016,10,15,0.4,711,1,46.8,1211
Call of Duty: Black Ops,5,2010,6,4,12.63,6,1,47.2,125
1701 A.D.,14,2006,7,41,0.3,820,3,43.65,63
Super Mario Galaxy 2,0,2010,1,0,7.51,28,0,53.05,29
Need for Speed Carbon,5,2006,2,7,1.23,35,3,41.15,62
Knights of Honor,14,2004,11,504,0.03,1551,3,43.05,762
Ribbit King,6,2003,0,10,0.09,503,0,32.25,103
Harry Potter and the Sorcerer's Stone,12,2001,8,7,3.73,90,0,35.75,583
Scarface: The World is Yours,13,2006,8,23,0.49,311,1,42.2,583
Alpha Protocol,4,2010,3,8,0.39,78,1,35.1,62
Theatrhythm Final Fantasy: Curtain Call,10,2014,5,15,0.37,114,2,45.6,849
One Piece: Unlimited World Red,10,2013,8,25,0.39,722,2,41.3,494
Fight Night Round 2,13,2005,9,7,0.6,18,2,48.4,583
Pokemon Ranger: Guardian Signs,3,2010,3,0,1.29,315,0,38.1,149
Agatha Christie: The ABC Murders,3,2009,10,271,0.1,1131,2,29.75,729
Atelier Iris: Eternal Mana,6,2004,3,48,0.15,690,2,40.85,642
Song of the Deep,14,2016,8,385,0.03,73,0,39.65,583
Spider-Man: Web of Shadows,0,2008,8,4,0.25,872,2,34.95,145
Prince of Persia: The Sands of Time,19,2003,8,5,0.32,12,2,50.2,583
Lock On: Modern Air Combat,14,2003,7,5,0.03,1550,0,41.75,63
ESPN: Sports Connection,18,2012,0,5,0.36,12,0,16.85,92
Darksiders,5,2010,8,28,0.02,373,1,44.95,381
Naruto: The Broken Bond,4,2008,8,5,0.59,52,2,43.9,88
Mass Effect 2,14,2010,3,7,0.39,116,1,51.4,92
Harry Potter and the Goblet of Fire,3,2005,8,7,0.23,239,0,37.0,88
Megamind: Ultimate Showdown,5,2010,8,28,0.15,1080,3,23.6,381
Army Corps of Hell,22,2011,8,15,0.09,1262,1,31.8,583
Assassin's Creed: Unity,17,2014,8,5,3.5,82,1,38.05,583
Crysis 2,14,2011,8,7,0.74,297,1,46.4,583
X-Men: The Official Game,4,2006,8,4,0.17,300,2,29.05,88
Dragon Ball Z: Harukanaru Densetsu,3,2007,3,25,0.2,895,0,31.6,149
Boktai: The Sun is in Your Hand,8,2003,3,14,0.15,44,0,46.3,17
The Longest Journey,14,1999,10,87,0.02,1029,1,49.95,762
Van Helsing,6,2004,8,4,0.44,671,2,36.25,381
NBA 2K6,6,2005,8,2,0.88,83,0,46.15,381
Fight Club,6,2004,9,23,0.18,224,1,20.2,441
FlatOut: Ultimate Carnage,14,2008,2,87,0.01,728,2,43.35,92
Ghostbusters: The Video Game,0,2009,8,10,0.86,445,3,42.25,145
Tony Hawk's Pro Skater 5,17,2015,0,4,0.12,562,2,20.55,92
DanceMasters,4,2010,5,14,0.19,983,3,34.45,20
Eternal Ring,6,2000,3,5,0.3,163,2,33.65,642
NBA 2K11,5,2010,8,2,1.8,83,0,48.3,381
F1 Race Stars,4,2012,2,34,0.27,294,0,34.85,62
Tropico 3,4,2009,11,206,0.22,760,2,40.8,76
Mario Party 9,0,2012,5,0,3.13,20,0,39.9,19
The Legend of Zelda: A Link Between Worlds,10,2013,8,0,3.1,0,0,49.95,494
Gravity Rush,22,2012,8,3,0.56,233,2,45.75,583
Fur Fighters: Viggo's Revenge,6,2001,8,30,0.14,187,2,35.65,381
Dance Dance Revolution Ultramix 3,13,2005,7,14,0.38,69,3,41.8,63
Mafia II,14,2010,8,2,0.4,264,1,42.45,583
Star Wars: Jedi Starfighter,13,2002,7,4,0.44,527,2,41.6,63
Tom Clancy's Ghost Recon,13,2002,6,5,1.76,227,1,45.05,63
MVP Baseball 2005,19,2005,0,7,0.33,18,0,48.35,92
Tenchu: Return From Darkness,13,2004,8,4,0.21,349,1,38.5,583
The History Channel: Battle for the Pacific,4,2007,6,4,0.06,974,2,20.55,20
FIFA Soccer 10,5,2009,0,7,3.62,18,0,49.3,33
Guitar Hero 5,0,2009,5,4,1.55,67,2,47.95,19
Black,6,2006,6,7,1.25,139,1,43.7,8
Enslaved: Odyssey to the West,5,2010,8,25,0.55,257,2,43.7,381
Fallout 4,14,2015,3,6,1.29,17,1,44.7,92
Ni no Kuni: Wrath of the White Witch,5,2011,3,25,1.51,49,3,46.8,62
NASCAR 2011: The Game,5,2011,2,4,0.27,453,0,32.85,62
Tiger Woods PGA Tour 11,5,2010,0,7,0.83,18,0,42.35,33
Battlefield 4,4,2013,6,7,3.48,29,1,42.3,20
True Crime: Streets of LA,13,2003,8,4,1.38,109,1,42.4,583
Burnout,6,2001,2,30,0.74,139,0,43.35,642
NHL 09,4,2008,0,7,0.5,35,3,48.2,433
Hotel Dusk: Room 215,3,2007,10,0,0.54,607,2,43.3,729
Night at the Museum: Battle of the Smithsonian,4,2009,8,35,0.11,135,3,28.55,88
The Legendary Starfy,3,2008,1,0,0.85,91,0,41.7,138
AniMates!,3,2007,7,517,0.03,1131,0,17.75,88
Risen 2: Dark Waters,14,2012,3,41,0.22,920,1,37.3,92
Tenchu: Dark Secret,3,2006,8,227,0.05,163,2,21.05,88
Dead Space 3,5,2013,8,7,0.96,189,1,41.2,381
Tom Clancy's Splinter Cell: Chaos Theory,6,2005,8,5,0.95,52,1,47.8,381
NCAA Football 2005,13,2004,0,7,0.68,18,0,48.5,1719
SoulCalibur V,4,2012,9,25,0.58,489,2,41.6,1280
Buffy the Vampire Slayer: Chaos Bleeds,6,2003,8,23,0.18,103,2,40.45,381
"Blast Works: Build, Trade, Destroy",0,2008,6,21,0.1,221,0,42.85,4
Overlord II,5,2009,8,34,0.32,710,2,39.8,381
S.L.A.I.: Steel Lancer Arena International,6,2005,7,14,0.03,272,2,36.9,8
LEGO The Hobbit,17,2014,8,19,0.27,182,3,37.9,583
Legendary,5,2008,6,10,0.13,132,1,28.55,125
Worms World Party,14,2001,11,17,0.02,449,0,41.3,762
Scarface: The World is Yours,0,2007,8,23,0.14,311,1,39.7,145
World Series of Poker,6,2005,5,4,0.47,242,3,27.1,42
Code Name: S.T.E.A.M.,10,2015,11,0,0.21,55,2,38.35,497
The Scorpion King: Rise of the Akkadian,6,2002,8,20,0.23,622,2,27.1,381
The Guy Game,13,2004,5,212,0.07,1130,1,26.2,983
Iron Man,6,2008,8,8,0.54,250,2,26.3,381
Electroplankton,3,2005,5,0,0.03,114,0,39.0,64
Tom Clancy's Splinter Cell Classic Trilogy HD,5,2011,8,5,0.02,12,1,36.9,381
One Piece: Pirate Warriors,5,2012,8,25,1.18,345,2,35.25,381
Risen 2: Dark Waters,4,2012,3,41,0.14,920,1,33.0,62
Final Fantasy IX,12,2000,3,9,5.3,14,2,51.45,92
Exist Archive: The Other Side of the Sky,22,2015,3,389,0.06,236,2,39.65,92
Gladius,6,2003,11,4,0.2,143,2,43.0,705
Baja: Edge of Control,4,2008,2,28,0.2,954,0,36.05,62
The Dark Spire,3,2008,3,88,0.04,1333,3,38.35,149
Dragon's Crown,5,2013,3,131,0.53,567,2,45.15,62
NBA Live 2005,19,2004,0,7,0.45,35,0,44.85,92
Earth Defense Force 2017,4,2006,8,58,0.08,752,2,38.35,88
The Gunstringer,4,2011,6,1,0.4,712,2,42.55,20
Need for Speed: Shift,4,2009,2,7,1.91,150,0,44.75,62
Need for Speed Underground 2,6,2004,2,7,6.9,35,0,45.3,642
NCAA Football 06,13,2005,0,7,0.97,18,0,47.65,1719
Transformers: Dark of the Moon,4,2011,8,4,0.28,72,2,32.85,88
Fantastic 4,19,2005,8,4,0.24,641,2,32.5,583
Naruto Shippuden: Ninja Destiny 2,3,2008,9,197,0.37,740,2,30.35,132
Lunar: Silver Star Harmony,16,2009,3,66,0.24,9,2,43.85,92
Rocket League,9,2016,0,11,0.37,738,0,46.85,463
Assassin's Creed,5,2007,10,5,4.82,52,1,44.15,441
Warriors Orochi 3,4,2011,8,116,0.16,188,2,39.55,88
The Powerpuff Girls: Chemical X-Traction,12,2001,8,176,0.25,228,0,18.15,583
The Legend of Zelda: Majora's Mask 3D,10,2015,8,0,2.34,174,3,49.0,494
Sherlock Holmes vs. Jack the Ripper,4,2009,10,82,0.16,905,2,34.4,729
Saints Row: Gat out of Hell,9,2015,8,41,0.05,119,1,34.85,873
Toukiden Kiwami,22,2014,8,48,0.23,605,2,45.3,583
Football Manager 2012,14,2011,0,8,1.51,271,0,46.0,1719
Shin Megami Tensei: Devil Survivor Overclocked,10,2011,3,145,0.38,355,2,43.1,233
Monster Rancher EVO,6,2005,3,48,0.1,378,3,32.4,642
Arc the Lad: Twilight of the Spirits,6,2003,3,3,0.36,747,2,40.1,642
Worldwide Soccer Manager 2009,14,2008,7,8,1.15,271,0,45.55,63
SoulCalibur II,19,2003,9,25,1.5,32,2,51.05,583
Tenchu: Wrath of Heaven,6,2003,8,4,1.14,349,1,43.7,381
Fight Night Round 3,4,2006,9,7,1.47,252,2,47.4,1280
Disney's Planes,18,2013,7,32,0.2,592,0,28.15,63
Pro Evolution Soccer 2014,14,2013,8,14,0.1,69,0,39.2,583
Star Wars: Empire at War - Forces of Corruption,14,2006,11,18,0.02,1231,2,41.8,762
Dynasty Warriors: Strikeforce,5,2009,8,48,0.29,188,2,35.65,381
Endless Ocean,0,2007,10,0,1.06,371,0,40.05,3
Spore Creatures,3,2008,7,7,1.06,243,0,35.75,88
InuYasha: The Secret of the Cursed Mask,6,2004,3,25,0.43,682,2,29.55,642
Eat Lead: The Return of Matt Hazard,4,2009,6,58,0.12,558,2,30.0,20
Frequency,6,2001,5,3,0.19,58,0,46.0,42
Star Wars The Clone Wars: Republic Heroes,14,2009,8,18,0.03,680,2,25.35,583
Castlevania: Order of Ecclesia,3,2008,1,14,0.36,69,2,46.85,138
The Operative: No One Lives Forever,6,2002,6,7,0.14,124,2,37.5,8
BMX XXX,19,2002,0,30,0.06,300,1,32.5,92
Baldur's Gate: Dark Alliance,6,2001,3,17,1.24,321,2,47.65,642
NeoGeo Battle Coliseum,6,2005,9,153,0.33,775,2,37.4,441
Persona 4: Arena Ultimax,5,2014,9,91,0.14,496,2,46.05,441
Assassin's Creed IV: Black Flag,9,2013,8,5,2.85,12,1,45.4,873
PoPoLoCrois,16,2005,3,153,0.06,1351,0,36.7,92
FIFA Soccer 08,5,2007,0,7,1.75,35,0,44.05,33
Nintendo Land,18,2012,5,0,4.42,0,3,42.45,983
Kirby: Planet Robobot,10,2016,8,0,0.93,34,0,44.85,494
Castlevania Double Pack,8,2006,1,14,0.1,85,2,47.2,10
Jumper: Griffin's Story,0,2008,8,21,0.09,587,2,15.25,145
Mario Party 4,19,2002,5,0,2.47,21,0,38.7,983
Phantasy Star Online Episode III: C.A.R.D. Revolution,19,2003,3,8,0.08,125,2,39.6,92
Venetica,5,2010,3,233,0.12,1142,2,26.75,62
LEGO Star Wars II: The Original Trilogy,16,2006,8,18,1.4,50,3,45.8,583
Soldier of Fortune: Gold Edition,6,2001,6,34,0.56,593,1,32.9,8
Virtua Tennis 3,5,2007,0,8,1.05,377,0,43.95,33
Sega Soccer Slam,13,2002,0,8,0.05,168,0,44.25,1719
Metal Slug XX,16,2009,6,332,0.04,775,2,36.55,63
NFL Blitz Pro,6,2003,0,39,0.23,162,0,40.75,103
Section 8,14,2009,6,81,0.03,863,2,39.5,63
Blitz: The League,4,2006,0,39,0.16,162,1,37.75,433
Metal Gear Solid 4: Guns of the Patriots,5,2008,8,14,5.99,45,1,51.35,381
Boktai 2: Solar Boy Django,8,2004,3,14,0.04,44,2,43.25,17
NHL FaceOff 2001,6,2001,0,3,0.2,398,0,30.5,103
MX vs. ATV: Alive,4,2011,2,28,0.55,599,0,35.1,62
Afro Samurai,5,2009,8,10,0.2,314,1,35.55,381
Hot Wheels Velocity X,6,2002,2,28,0.47,654,0,30.55,642
Steel Battalion: Heavy Armor,4,2012,5,12,0.13,163,1,20.2,20
The Chronicles of Narnia: Prince Caspian,0,2008,8,32,0.36,50,2,35.05,145
Tornado Outbreak,4,2009,8,14,0.08,1250,3,35.0,88
Guitar Hero II,6,2006,5,22,5.12,58,2,50.25,42
Alice in Wonderland,0,2010,10,32,0.51,585,3,38.2,3
Miami Nights: Singles in the City,3,2008,7,5,0.08,536,2,27.55,88
Post Mortem,14,2003,10,361,0.02,1228,1,39.5,762
Need for Speed Underground,14,2003,2,7,0.05,168,0,45.15,92
NHL Rivals 2004,13,2003,0,1,0.11,376,0,36.9,1719
Rodea the Sky Soldier,18,2015,8,131,0.12,1176,3,25.75,583
Frontlines: Fuel of War,4,2008,6,28,0.56,279,2,41.4,20
Child of Eden,4,2011,6,5,0.44,677,3,45.85,20
Panzer Dragoon Orta,13,2002,6,8,0.26,867,2,49.25,63
God of War Collection,22,2014,8,3,0.2,962,1,40.2,583
de Blob 2,0,2011,1,28,0.18,410,3,43.55,29
Red Faction: Armageddon,5,2011,6,28,0.45,119,1,39.15,125
The Simpsons Game,3,2007,8,7,1.51,243,2,38.15,88
LEGO Star Wars: The Complete Saga,5,2007,8,18,2.29,50,3,43.35,381
Fight Night Round 4,4,2009,9,7,1.4,35,2,47.55,1280
Infamous: First Light,9,2014,8,3,0.03,128,2,40.25,873
Castlevania: Curse of Darkness,6,2005,8,14,0.42,69,1,38.75,381
Still Life 2,14,2009,10,143,0.02,1642,1,36.35,762
DiRT,14,2007,2,34,0.02,294,0,45.65,92
Super Monkey Ball 3D,10,2011,8,8,0.49,180,0,30.25,494
The Simpsons Skateboarding,6,2002,0,7,1.52,268,2,21.5,103
Assassin's Creed: Brotherhood,5,2010,8,5,2.82,52,1,49.1,381
NHL 2001,12,2000,0,7,0.63,367,0,47.85,1719
Enter the Matrix,13,2003,8,10,1.2,110,2,36.05,583
Dead or Alive Ultimate,13,2004,9,48,0.5,225,1,45.85,583
Drawn to Life: The Next Chapter,3,2009,4,28,0.64,184,0,39.85,111
Link's Crossbow Training,0,2007,6,0,4.98,0,2,37.55,4
Professor Layton and the Last Specter,3,2009,4,0,2.67,49,3,45.85,111
Grand Theft Auto: San Andreas,14,2005,8,2,0.97,3,1,50.95,583
Shrek 2,13,2004,1,4,0.55,109,0,40.2,92
SSX On Tour,19,2005,0,7,0.17,35,0,43.75,92
Call of Duty: World at War,5,2008,6,4,5.39,6,1,46.3,125
Carmageddon: Max Damage,17,2016,8,541,0.02,888,1,29.55,583
Guitar Hero: Warriors of Rock,0,2010,5,4,0.96,409,2,42.25,19
Marvel: Ultimate Alliance,4,2006,3,4,2.5,161,2,44.75,62
ExerBeat,0,2010,0,25,0.29,145,0,33.8,29
Brain Age: Concentration Training,10,2012,4,0,0.09,0,0,39.45,270
Otogi 2: Immortal Warriors,13,2003,8,8,0.05,163,2,43.65,583
Blacksite: Area 51,4,2007,6,39,0.57,577,2,34.05,20
uDraw Studio: Instant Artist,4,2011,5,28,0.02,166,0,29.85,20
Ape Escape: On the Loose,16,2005,1,3,0.7,514,0,36.2,92
Rayman Raving Rabbids: TV Party,0,2008,5,5,2.03,71,3,40.35,19
Powerdrome,13,2004,2,374,0.01,90,2,38.0,92
Airline Tycoon 2,14,2011,7,206,0.05,515,0,31.25,63
Prototype: Biohazard Bundle,17,2016,8,4,0.01,311,1,29.55,583
Resistance: Retribution,16,2009,6,3,0.89,436,1,44.55,63
Phantom Brave: We Meet Again,0,2009,3,131,0.13,579,2,41.55,531
Guinness World Records: The Videogame,0,2008,8,19,1.03,64,3,37.0,145
Toy Shop,3,2008,7,35,0.03,1541,0,18.2,88
Build-A-Bear Workshop,3,2007,7,102,0.93,422,0,32.9,88
Bleach: Dark Souls,3,2007,9,8,0.15,663,2,44.95,132
Ride to Hell,5,2013,2,41,0.04,1419,1,7.0,62
NBA Live 2005,13,2004,0,7,0.9,35,0,46.3,1719
Alice: Madness Returns,5,2011,10,7,0.58,575,1,38.95,441
FIFA Manager 12,14,2011,0,7,0.05,1463,0,37.95,1719
Grand Theft Auto,8,2004,8,2,0.24,80,1,37.55,12
Spyro: Shadow Legacy,3,2005,8,23,0.16,186,0,27.85,88
MadWorld,0,2009,8,8,0.77,289,1,44.8,145
Dragon Ball Z: Budokai Tenkaichi 2,0,2006,9,10,0.28,256,2,40.25,3
Viewtiful Joe: Red Hot Rumble,16,2006,8,12,0.09,551,2,34.65,583
Agatha Christie: Evil Under the Sun,0,2008,10,305,0.08,635,2,26.65,3
The Golf Club,17,2014,0,53,0.03,254,0,34.7,92
Asphalt: Injection,22,2011,8,5,0.22,12,3,26.9,583
Rayman Arena,19,2002,2,5,0.14,12,0,33.6,92
Omega Quintet,9,2014,3,266,0.02,910,2,32.55,248
Spider-Man: Shattered Dimensions,4,2010,8,4,0.36,185,2,41.8,88
Coraline,0,2009,8,58,0.05,211,3,23.75,145
UFC Undisputed 3,5,2012,8,28,1.03,156,2,46.7,381
Art Academy,3,2010,5,0,2.52,159,0,41.5,64
Big Bang Mini,3,2009,6,81,0.06,1397,0,43.1,99
Def Jam: Fight for NY,6,2004,9,7,1.76,203,1,45.95,441
Duke Nukem Forever,4,2011,6,2,0.83,454,1,26.7,20
Crash 'N' Burn,13,2004,2,21,0.09,342,2,35.7,92
Medieval II: Total War,14,2006,11,8,0.1,218,2,48.45,762
Ghostbusters: The Video Game,16,2009,8,10,0.18,445,3,29.35,583
Assassin's Creed Chronicles: China,9,2015,8,5,0.04,627,2,37.7,873
Dead to Rights: Retribution,4,2010,6,25,0.21,840,1,34.0,20
Bionicle Heroes,3,2006,6,21,0.06,186,2,39.2,99
X-Men Legends,6,2004,3,4,1.93,161,2,43.75,642
Armored Core 3 Portable,16,2009,7,227,0.08,163,2,24.85,63
Line Rider 2: Unbound,3,2008,4,41,0.08,885,0,32.3,111
Capcom Classics Collection,6,2005,5,12,0.51,80,2,43.2,42
The Sims 2: Pets,6,2006,7,7,0.3,89,2,38.0,8
Super Street Fighter II: Turbo Revival,8,2001,9,5,0.25,48,2,45.7,16
Super Dragon Ball Z,6,2006,9,10,0.37,731,2,38.9,441
Star Wars Battlefront: Renegade Squadron,16,2007,6,18,1.67,248,2,40.45,63
Fishing Resort,0,2011,0,25,0.39,718,0,38.0,29
Odama,19,2006,5,0,0.11,621,3,35.0,983
Worms: A Space Oddity,0,2008,11,28,0.08,449,3,34.15,858
Madden NFL 2005,13,2004,0,7,1.72,57,0,49.3,1719
Enemy Territory: Quake Wars,14,2007,6,4,0.02,381,2,46.15,63
Tomb Raider: Legend,13,2006,8,21,0.13,298,2,44.6,583
WWE Wrestlemania XIX,19,2003,9,28,0.33,156,2,42.35,583
The BIGS,0,2007,0,2,0.37,273,0,36.55,29
Ragnarok DS,3,2008,3,66,0.22,929,3,29.4,149
Resident Evil 4,19,2005,8,12,1.69,48,1,52.7,583
Pac-Pix,3,2005,4,25,0.27,32,0,39.05,111
Suikoden IV,6,2004,3,14,0.66,85,2,35.15,642
Need for Speed: Porsche Unleashed,8,2004,2,84,0.48,645,0,34.9,17
The Saboteur,14,2009,8,7,0.06,93,1,42.0,583
LEGO Star Wars: The Complete Saga,0,2007,8,18,5.64,50,3,44.45,145
Juiced 2: Hot Import Nights,5,2007,2,28,0.25,548,2,38.7,62
Lost Planet 2,14,2010,6,12,0.03,48,2,34.65,63
Fight Night Round 3,13,2006,9,7,0.33,252,2,46.0,583
XIII,19,2003,6,5,0.09,31,1,40.35,63
Kinect Joy Ride,4,2010,2,1,1.43,282,0,28.5,62
Sega Superstars,6,2004,5,8,0.17,125,2,39.5,42
MTX Mototrax,6,2004,2,4,0.26,877,0,42.55,642
We Love Katamari,6,2005,4,7,0.52,32,0,47.45,7
Tony Hawk's Proving Ground,3,2007,0,4,0.23,67,3,42.85,138
Nostalgia,3,2008,3,48,0.19,191,3,39.8,149
Half-Life,6,2001,6,23,0.6,100,1,47.8,8
Trinity Universe,5,2009,3,131,0.18,1016,2,34.6,62
Armored Core 3,6,2002,7,139,0.67,163,2,41.5,8
